Date,Open,High,Low,Close,Volume,Adj_Close,open_diff,high_diff,low_diff,close_diff,vol_diff,,,,,,,,,,
4/20/79,101.28,101.81,100.46,101.23,28830000,101.23,-0.004129794,-0.005761719,-0.004163362,-0.000493681,-0.074478331,,,,,,,,,,
4/19/79,101.7,102.4,100.88,101.28,31150000,101.28,0.004543659,0.001662917,-0.000792393,-0.004129794,0.055574382,,,,,,,,,,
4/18/79,101.24,102.23,100.96,101.7,29510000,101.7,0.001186709,0.002844811,0.00307998,0.004543659,0.008544087,,,,,,,,,,
4/17/79,101.12,101.94,100.65,101.24,29260000,101.24,-0.008627451,-0.00078416,-0.000198669,0.001186709,0.043137255,,,,,,,,,,
4/16/79,102,102.02,100.67,101.12,28050000,101.12,-0.003030007,-0.00729785,-0.008275047,-0.008627451,0.04742345,,,,,,,,,,
4/12/79,102.31,102.77,101.51,102,26780000,102,-0.009967099,-0.009636697,-0.004022763,-0.003030007,-0.186018237,,,,,,,,,,
4/11/79,103.34,103.77,101.92,102.31,32900000,102.31,0.004568873,-0.000577868,-0.004881859,-0.009967099,0.031347962,,,,,,,,,,
4/10/79,102.87,103.83,102.42,103.34,31900000,103.34,-0.003004458,0.002607184,0.001368792,0.004568873,0.17150202,,,,,,,,,,
4/9/79,103.18,103.56,102.28,102.87,27230000,102.87,-0.000774743,-0.003751804,-0.002924547,-0.003004458,-0.215499856,,,,,,,,,,
4/6/79,103.26,103.95,102.58,103.18,34710000,103.18,0.005942523,0.003378378,0.004111198,-0.000774743,0.005504056,,,,,,,,,,
4/5/79,102.65,103.6,102.16,103.26,34520000,103.26,0.002441406,-0.001253254,0,0.005942523,-0.176919409,,,,,,,,,,
4/4/79,102.4,103.73,102.16,102.65,41940000,102.65,0.014866204,0.01032434,0.013391529,0.002441406,0.250820161,,,,,,,,,,
4/3/79,100.9,102.67,100.81,102.4,33530000,102.4,-0.006498622,0.0109295,0.006690633,0.014866204,0.156605726,,,,,,,,,,
4/2/79,101.56,101.56,100.14,100.9,28990000,100.9,-0.004606488,-0.009267389,-0.008809265,-0.006792007,-0.032699366,,,,,,,,,,
3/30/79,102.03,102.51,101.03,101.59,29970000,101.59,-0.000881316,-0.00262697,-0.003943606,-0.004312457,0.051210102,,,,,,,,,,
3/29/79,102.12,102.78,101.43,102.03,28510000,102.03,-0.003512881,-0.005130191,-0.003046983,-0.000881316,-0.285821643,,,,,,,,,,
3/28/79,102.48,103.31,101.74,102.12,39920000,102.12,0.014251781,0.00584169,0.009225275,-0.003512881,0.211900425,,,,,,,,,,
3/27/79,101.04,102.71,100.81,102.48,32940000,102.48,-0.005511811,0.009236514,0.002087475,0.014251781,0.405889885,,,,,,,,,,
3/26/79,101.6,101.77,100.6,101.04,23430000,101.04,-0.000688502,-0.005861092,-0.004157593,-0.005511811,-0.302055407,,,,,,,,,,
3/23/79,101.67,102.37,101.02,101.6,33570000,101.6,0.004148148,-0.000390587,-0.000197941,-0.000688502,-0.023560209,,,,,,,,,,
3/22/79,101.25,102.41,101.04,101.67,34380000,101.67,0.007462687,0.009164367,0.01171523,0.004148148,0.104755784,,,,,,,,,,
3/21/79,100.5,101.48,99.87,101.25,31120000,101.25,-0.005541263,0.001381488,-0.00139986,0.007462687,0.144959529,,,,,,,,,,
3/20/79,101.06,101.34,100.01,100.5,27180000,100.5,0.003674645,-0.005885815,-0.003388142,-0.005541263,-0.214904679,,,,,,,,,,
3/19/79,100.69,101.94,100.35,101.06,34620000,101.06,0.008311636,0.007710558,0.008238722,0.003674645,0.089707271,,,,,,,,,,
3/16/79,99.86,101.16,99.53,100.69,31770000,100.69,0.001504363,0.005866561,0.004237716,0.008311636,0.081716037,,,,,,,,,,
3/15/79,99.71,100.57,99.11,99.86,29370000,99.86,-0.001302083,0.001394006,-0.001209312,0.001504363,0.192448234,,,,,,,,,,
3/14/79,99.84,100.43,99.23,99.71,24630000,99.71,0.001705629,-0.00228492,0.001008776,-0.001302083,-0.209817132,,,,,,,,,,
3/13/79,99.67,100.66,99.13,99.84,31170000,99.84,0.001306008,0.006197521,0.005783279,0.001705629,0.210955711,,,,,,,,,,
3/12/79,99.54,100.04,98.56,99.67,25740000,99.67,-0.000401687,-0.005368861,-0.005649718,0.001306008,-0.229571984,,,,,,,,,,
3/9/79,99.58,100.58,99.12,99.54,33410000,99.54,0.011580658,0.007613705,0.010397554,-0.000401687,0.0440625,,,,,,,,,,
3/8/79,98.44,99.82,98.1,99.58,32000000,99.58,0.005824052,0.005945783,0.00440258,0.011580658,0.106118216,,,,,,,,,,
3/7/79,97.87,99.23,97.67,98.44,28930000,98.44,-0.001937589,0.007104435,0.003184059,0.005824052,0.181298489,,,,,,,,,,
3/6/79,98.06,98.53,97.36,97.87,24490000,97.87,0.010615274,-0.001115166,0.00340101,-0.001937589,-0.046710782,,,,,,,,,,
3/5/79,97.03,98.64,97.03,98.06,25690000,98.06,0.001341589,0.011173757,0.006117793,0.01124059,0.110678772,,,,,,,,,,
3/2/79,96.9,97.55,96.44,96.97,23130000,96.97,0.006439551,0.002775493,0.004792665,0.000722394,-0.029374738,,,,,,,,,,
3/1/79,96.28,97.28,95.98,96.9,23830000,96.9,0.001560387,0.006101975,0.006290627,0.006439551,-0.050219211,,,,,,,,,,
2/28/79,96.13,96.69,95.38,96.28,25090000,96.28,-0.015565796,-0.009831029,-0.003239628,0.001560387,-0.202732761,,,,,,,,,,
2/27/79,97.65,97.65,95.69,96.13,31470000,96.13,-0.001329515,-0.006410256,-0.015534979,-0.01576738,0.391246684,,,,,,,,,,
2/26/79,97.78,98.28,97.2,97.67,22620000,97.67,-0.00559341,-0.002233503,-0.000925069,-0.001124974,-0.005714286,,,,,,,,,,
2/23/79,98.33,98.5,97.29,97.78,22750000,97.78,-0.007469466,-0.007156537,-0.006027789,-0.00559341,-0.134651959,,,,,,,,,,
2/22/79,99.07,99.21,97.88,98.33,26290000,98.33,-0.003520418,-0.008593984,-0.008207518,-0.007469466,0.009213052,,,,,,,,,,
2/21/79,99.42,100.07,98.69,99.07,26050000,99.07,0.007601095,0.004013244,0.004376145,-0.003520418,0.18355293,,,,,,,,,,
2/20/79,98.67,99.67,98.26,99.42,22010000,99.42,-0.000607718,0.004434143,0.001528896,0.007601095,0.042633823,,,,,,,,,,
2/16/79,98.73,99.23,98.11,98.67,21110000,98.67,-0.001416001,0.001008776,0.001531237,-0.000607718,-0.063858093,,,,,,,,,,
2/15/79,98.87,99.13,97.96,98.73,22550000,98.73,-0.000606489,-0.005118426,-0.002545566,-0.001416001,-0.171565026,,,,,,,,,,
2/14/79,98.93,99.64,98.21,98.87,27220000,98.87,0.00692112,0.000602531,-0.000407125,-0.000606489,-0.043905866,,,,,,,,,,
2/13/79,98.25,99.58,98.25,98.93,28470000,98.93,0.003882702,0.010451547,0.01236476,0.007433809,0.381368268,,,,,,,,,,
2/12/79,97.87,98.55,97.05,98.2,20610000,98.2,0.002252944,0.000507614,-0.002364309,0.00337182,-0.152549342,,,,,,,,,,
2/9/79,97.65,98.5,97.28,97.87,24320000,97.87,0.005043228,0.00397513,0.004751084,0.002252944,0.04109589,,,,,,,,,,
2/8/79,97.16,98.11,96.82,97.65,23360000,97.65,-0.009077002,0.000407872,0.003212102,0.005043228,-0.178910369,,,,,,,,,,
2/7/79,98.05,98.07,96.51,97.16,28450000,97.16,-0.000407789,-0.006785497,-0.009950759,-0.009077002,0.207042851,,,,,,,,,,
2/6/79,98.09,98.74,97.48,98.05,23570000,98.05,-0.009891996,-0.003330978,-0.000922415,-0.000407789,-0.110230276,,,,,,,,,,
2/5/79,99.07,99.07,97.57,98.09,26490000,98.09,-0.008903561,-0.01442499,-0.015438951,-0.014170854,0.044970414,,,,,,,,,,
2/2/79,99.96,100.52,99.1,99.5,25350000,99.5,0.00030021,0.0013947,0.000908999,-0.004601841,-0.092373792,,,,,,,,,,
2/1/79,99.93,100.38,99.01,99.96,27930000,99.96,-0.011083622,-0.010156789,-0.00462451,0.00030021,-0.079129575,,,,,,,,,,
1/31/79,101.05,101.41,99.47,99.93,30330000,99.93,-0.004923683,-0.006466151,-0.012018276,-0.011083622,0.127090301,,,,,,,,,,
1/30/79,101.55,102.07,100.68,101.05,26910000,101.05,-0.003043393,-0.002540799,-0.003069611,-0.004923683,0.113363674,,,,,,,,,,
1/29/79,101.86,102.33,100.99,101.55,24170000,101.55,0.006621208,-0.00253436,-0.000395922,-0.003043393,-0.293894245,,,,,,,,,,
1/26/79,101.19,102.59,101.03,101.86,34230000,101.86,0.010283546,0.009148141,0.01040104,0.006621208,0.088740458,,,,,,,,,,
1/25/79,100.16,101.66,99.99,101.19,31440000,101.19,-0.004373757,0.003454743,0.003210595,0.010283546,-0.009139616,,,,,,,,,,
1/24/79,100.6,101.31,99.67,100.16,31730000,100.16,0.007007007,0.002572984,0.003220936,-0.004373757,0.053103219,,,,,,,,,,
1/23/79,99.9,101.05,99.35,100.6,30130000,100.6,0.001503759,0.006975585,0.004550051,0.007007007,0.235342353,,,,,,,,,,
1/22/79,99.75,100.35,98.9,99.9,24390000,99.9,0.000300842,-0.002187531,-0.003225156,0.001503759,-0.089925373,,,,,,,,,,
1/19/79,99.72,100.57,99.22,99.75,26800000,99.75,0.002412545,0.002192327,0.003134162,0.000300842,-0.016874541,,,,,,,,,,
1/18/79,99.48,100.35,98.91,99.72,27260000,99.72,0.000201086,0.0035,0.005898505,0.002412545,0.077044646,,,,,,,,,,
1/17/79,99.46,100,98.33,99.48,25310000,99.48,-0.012215712,-0.008723236,-0.007870043,0.000201086,-0.165787739,,,,,,,,,,
1/16/79,100.69,100.88,99.11,99.46,30340000,99.46,0.007605324,-0.002472066,-0.004719823,-0.012215712,0.10247093,,,,,,,,,,
1/15/79,99.93,101.13,99.58,100.69,27520000,100.69,0.006141764,0.002180161,0.002617801,0.007605324,-0.25862069,,,,,,,,,,
1/12/79,99.32,100.91,99.32,99.93,37120000,99.93,0.005568492,0.015089025,0.013986728,0.008375378,0.510170871,,,,,,,,,,
1/11/79,98.77,99.41,97.95,99.1,24580000,99.1,-0.005637773,-0.003408521,-0.003357753,0.003341095,-0.016406563,,,,,,,,,,
1/10/79,99.33,99.75,98.28,98.77,24990000,98.77,0.005364372,-0.00210084,-0.003447577,-0.005637773,-0.085954645,,,,,,,,,,
1/9/79,98.8,99.96,98.62,99.33,27340000,99.33,-0.003328962,0.006646526,0.008075233,0.005364372,0.275186567,,,,,,,,,,
1/8/79,99.13,99.3,97.83,98.8,21440000,98.8,0.005579225,-0.004910312,-0.004274809,-0.003328962,-0.257874697,,,,,,,,,,
1/5/79,98.58,99.79,98.25,99.13,28890000,99.13,0.00797546,0.003721585,0.007485644,0.005579225,-0.132171823,,,,,,,,,,
1/4/79,97.8,99.42,97.52,98.58,33290000,98.58,0.010226216,0.008930384,0.007333953,0.00797546,0.140849897,,,,,,,,,,
1/3/79,96.81,98.54,96.81,97.8,29180000,97.8,0.007283321,0.01629538,0.016698173,0.011061718,0.591057797,,,,,,,,,,
1/2/79,96.11,96.96,95.22,96.73,18340000,96.73,-0.001765683,-0.000721426,-0.002723083,0.006450942,-0.389277389,,,,,,,,,,
12/29/78,96.28,97.03,95.48,96.11,30030000,96.11,-0.003931306,-0.00164626,-0.00354832,-0.001765683,0.180424528,,,,,,,,,,
12/28/78,96.66,97.19,95.82,96.28,25440000,96.28,-0.008717055,-0.003281715,-0.003432137,-0.003931306,0.078880407,,,,,,,,,,
12/27/78,97.51,97.51,96.15,96.66,23580000,96.66,0.012459765,-0.003881908,0.00166684,-0.008818704,0.098276665,,,,,,,,,,
12/26/78,96.31,97.89,95.99,97.52,21470000,97.52,0.016249868,0.013144277,0.012873272,0.012563597,-0.097519966,,,,,,,,,,
12/22/78,94.77,96.62,94.77,96.31,23790000,96.31,0.00095057,0.010035543,0.00701307,0.016893675,-0.170212766,,,,,,,,,,
12/21/78,94.68,95.66,94.11,94.71,28670000,94.71,0.00466893,0.004831933,0.004375667,0.000316857,0.08107089,,,,,,,,,,
12/20/78,94.24,95.2,93.7,94.68,26520000,94.68,0.008561644,0.003690037,0.006985492,0.00466893,0.021571649,,,,,,,,,,
12/19/78,93.44,94.85,93.05,94.24,25960000,94.24,-0.009434962,0.005512562,0.004425734,0.008561644,-0.210942249,,,,,,,,,,
12/18/78,94.33,94.33,92.64,93.44,32900000,93.44,-0.017805081,-0.020253428,-0.023608769,-0.019825868,0.392887384,,,,,,,,,,
12/15/78,96.04,96.28,94.88,95.33,23620000,95.33,-0.000208203,-0.001659063,-0.003361345,-0.007392753,0.133397313,,,,,,,,,,
12/14/78,96.06,96.44,95.2,96.04,20840000,96.04,-0.00548711,-0.006490162,-0.004079925,-0.000208203,-0.072953737,,,,,,,,,,
12/13/78,96.59,97.07,95.59,96.06,22480000,96.06,-0.005354752,-0.005226481,-0.007063467,-0.00548711,0.012156686,,,,,,,,,,
12/12/78,97.11,97.58,96.27,96.59,22210000,96.59,0.004967401,0.000205002,0.002081815,-0.005354752,0.057619048,,,,,,,,,,
12/11/78,96.63,97.56,96.07,97.11,21000000,97.11,-0.004635352,0.000820681,-0.000728105,0.004967401,0.131465517,,,,,,,,,,
12/8/78,97.08,97.48,96.14,96.63,18560000,96.63,-0.00420556,-0.006320082,-0.004555809,-0.004635352,-0.123287671,,,,,,,,,,
12/7/78,97.49,98.1,96.58,97.08,21170000,97.08,0.000513136,-0.004869142,-0.002581844,-0.00420556,-0.286725067,,,,,,,,,,
12/6/78,97.44,98.58,96.83,97.49,29680000,97.49,0.013416537,0.009007165,0.009908219,0.000513136,0.156213479,,,,,,,,,,
12/5/78,96.15,97.7,95.88,97.44,25670000,97.44,-0.001350229,0.007632013,0.005347594,0.013416537,0.165758401,,,,,,,,,,
12/4/78,96.28,96.96,95.37,96.15,22020000,96.15,0.013367014,0.002792429,0.003789075,-0.001350229,-0.179276929,,,,,,,,,,
12/1/78,95.01,96.69,95.01,96.28,26830000,96.28,0.01344,0.018432694,0.018437132,0.016684266,0.348241206,,,,,,,,,,
11/30/78,93.75,94.94,93.29,94.7,19900000,94.7,-0.012326169,0.000210704,-0.00203252,0.010133333,-0.059546314,,,,,,,,,,
11/29/78,94.92,94.92,93.48,93.75,21160000,93.75,-0.011146994,-0.016474977,-0.014755481,-0.01471361,-0.069481091,,,,,,,,,,
11/28/78,95.99,96.51,94.88,95.15,22740000,95.15,0.002087901,-0.000103605,-0.003047179,-0.008750912,0.149065184,,,,,,,,,,
11/27/78,95.79,96.52,95.17,95.99,19790000,95.99,0.003246753,0.003639389,0.002000421,0.002087901,0.356408499,,,,,,,,,,
11/24/78,95.48,96.17,94.98,95.79,14590000,95.79,0.004946848,0.002710875,0.004654115,0.003246753,-0.270864568,,,,,,,,,,
11/22/78,95.01,95.91,94.54,95.48,20010000,95.48,-0.002519685,0.000834812,0.000529157,0.004946848,-0.035662651,,,,,,,,,,
11/21/78,95.25,95.83,94.49,95.01,20750000,95.01,0.00879051,-0.000312956,0.002121116,-0.002519685,-0.150981997,,,,,,,,,,
11/20/78,94.42,95.86,94.29,95.25,24440000,95.25,0.007576566,0.008734084,0.007479432,0.00879051,-0.029002781,,,,,,,,,,
11/17/78,93.71,95.03,93.59,94.42,25170000,94.42,0.010786323,0.010097789,0.010800302,0.007576566,0.179475164,,,,,,,,,,
11/16/78,92.71,94.08,92.59,93.71,21340000,93.71,0.002378636,0.000851064,0.003250623,0.010786323,-0.187975647,,,,,,,,,,
11/15/78,92.49,94,92.29,92.71,26280000,92.71,-0.006872114,0.005025126,0.00566634,0.002378636,-0.14145704,,,,,,,,,,
11/14/78,93.13,93.53,91.77,92.49,30610000,92.49,-0.017305054,-0.014436249,-0.012801205,-0.006872114,0.460400763,,,,,,,,,,
11/13/78,94.77,94.9,92.96,93.13,20960000,93.13,0.003706842,-0.005136807,-0.010432191,-0.017305054,0.251343284,,,,,,,,,,
11/10/78,94.42,95.39,93.94,94.77,16750000,94.77,-0.000317628,-0.001151832,0.00138578,0.003706842,-0.281732419,,,,,,,,,,
11/9/78,94.45,95.5,93.81,94.42,23320000,94.42,0.006393181,0.008021955,0.009904188,-0.000317628,-0.010186757,,,,,,,,,,
11/8/78,93.85,94.74,92.89,94.45,23560000,94.45,-0.009498681,-0.000105541,-0.002684131,0.006393181,-0.069510269,,,,,,,,,,
11/7/78,94.75,94.75,93.14,93.85,25320000,93.85,-0.014867956,-0.018032957,-0.017924926,-0.014077109,0.238141809,,,,,,,,,,
11/6/78,96.18,96.49,94.84,95.19,20450000,95.19,0.005961719,-0.005052588,0.000633045,-0.0102932,-0.213158907,,,,,,,,,,
11/3/78,95.61,96.98,94.78,96.18,25990000,96.18,-0.012803304,-0.003391224,-0.000632644,0.005961719,-0.366561053,,,,,,,,,,
11/2/78,96.85,97.31,94.84,95.61,41030000,95.61,0.028896207,-0.001026589,0.00754276,-0.012803304,-0.186719524,,,,,,,,,,
11/1/78,94.13,97.41,94.13,96.85,50450000,96.85,-0.009783295,0.016805846,0.015207075,0.03972088,0.180945693,,,,,,,,,,
10/31/78,95.06,95.8,92.72,93.15,42720000,93.15,0.004968813,0.003246413,0.01167485,-0.020092573,-0.281775387,,,,,,,,,,
10/30/78,94.59,95.49,91.65,95.06,59480000,95.06,-0.014995314,-0.011695301,-0.028101803,0.004968813,0.473736373,,,,,,,,,,
10/27/78,96.03,96.62,94.3,94.59,40360000,94.59,-0.013153838,-0.01115546,-0.013495135,-0.014995314,0.261644264,,,,,,,,,,
10/26/78,97.31,97.71,95.59,96.03,31990000,96.03,-0.001846343,-0.008624188,-0.007681927,-0.013153838,0.019439133,,,,,,,,,,
10/25/78,97.49,98.56,96.33,97.31,31380000,97.31,-0.007027908,-0.003941385,-0.008236384,-0.001846343,0.086565097,,,,,,,,,,
10/24/78,98.18,98.95,97.13,97.49,28880000,97.49,0.002348137,0.00111291,0.005174376,-0.007027908,-0.199778332,,,,,,,,,,
10/23/78,97.95,98.84,96.63,98.18,36090000,98.18,-0.013197663,-0.004231312,-0.005045305,0.002348137,-0.173574536,,,,,,,,,,
10/20/78,99.26,99.26,97.12,97.95,43670000,97.95,-0.012240024,-0.017519549,-0.019386107,-0.013893084,0.37283873,,,,,,,,,,
10/19/78,100.49,101.03,99.04,99.33,31810000,99.33,-0.007604187,-0.007173742,-0.00850936,-0.011543437,-0.034304797,,,,,,,,,,
10/18/78,101.26,101.76,99.89,100.49,32940000,100.49,-0.010649731,-0.005764533,-0.005772868,-0.007604187,-0.130182202,,,,,,,,,,
10/17/78,102.35,102.35,100.47,101.26,37870000,101.26,-0.021791073,-0.021791073,-0.019135019,-0.013156612,0.539430894,,,,,,,,,,
10/16/78,104.63,104.63,102.43,102.61,24600000,102.61,-0.002383677,-0.00674008,-0.015758624,-0.019587235,0.122262774,,,,,,,,,,
10/13/78,104.88,105.34,104.07,104.66,21920000,104.66,-0.004839169,-0.008378048,-0.003351848,-0.002097635,-0.273450447,,,,,,,,,,
10/12/78,105.39,106.23,104.42,104.88,30170000,104.88,0.008902929,0.005585006,0.005973025,-0.004839169,0.387764489,,,,,,,,,,
10/11/78,104.46,105.64,103.8,105.39,21740000,105.39,-0.001242949,0.002657555,-0.000962464,0.008902929,-0.1464468,,,,,,,,,,
10/10/78,104.59,105.36,103.9,104.46,25470000,104.46,0.010336167,0.004480885,0.005710967,-0.001242949,0.29158215,,,,,,,,,,
10/9/78,103.52,104.89,103.31,104.59,19720000,104.59,0.002420839,0.00633215,0.00476561,0.010336167,-0.279766253,,,,,,,,,,
10/6/78,103.27,104.23,102.82,103.52,27380000,103.52,0.002037648,0.001248799,0.002730642,0.002420839,-0.01581596,,,,,,,,,,
10/5/78,103.06,104.1,102.54,103.27,27820000,103.27,0.004483431,0.007159443,0.007665094,0.002037648,0.10880829,,,,,,,,,,
10/4/78,102.6,103.36,101.76,103.06,25090000,103.06,-0.003496503,-0.001931248,-0.004110393,0.004483431,0.113132209,,,,,,,,,,
10/3/78,102.96,103.56,102.18,102.6,22540000,102.6,0.004095963,0.001353703,0.000489572,-0.003496503,0.205347594,,,,,,,,,,
10/2/78,102.54,103.42,102.13,102.96,18700000,102.96,0.005688505,0.003298409,0.004722086,0.004095963,-0.207962728,,,,,,,,,,
9/29/78,101.96,103.08,101.65,102.54,23610000,102.54,0.002951013,0.006837273,0.007033882,0.005688505,-0.03198032,,,,,,,,,,
9/28/78,101.66,102.38,100.94,101.96,24390000,101.96,-0.009354902,-0.010247486,-0.003848811,0.002951013,-0.140289038,,,,,,,,,,
9/27/78,102.62,103.44,101.33,101.66,28370000,101.66,0.007461221,0.00281144,-0.002461114,-0.009354902,0.077478162,,,,,,,,,,
9/26/78,101.86,103.15,101.58,102.62,26330000,102.62,0.000196386,0.007717859,0.005244928,0.007461221,0.255603243,,,,,,,,,,
9/25/78,101.84,102.36,101.05,101.86,20970000,101.86,-0.000588813,-0.003213555,-0.000791061,0.000196386,-0.25,,,,,,,,,,
9/22/78,101.9,102.69,101.13,101.84,27960000,101.84,0.00167109,0.001462844,0.004669183,-0.000588813,-0.168846611,,,,,,,,,,
9/21/78,101.73,102.54,100.66,101.9,33640000,101.9,-0.007802594,-0.007261109,-0.006121643,0.00167109,-0.041049031,,,,,,,,,,
9/20/78,102.53,103.29,101.28,101.73,35080000,101.73,-0.006588509,-0.005104989,-0.008225617,-0.007802594,0.108022742,,,,,,,,,,
9/19/78,103.21,103.82,102.12,102.53,31660000,102.53,-0.008739915,-0.011520518,-0.006131387,-0.006588509,-0.117122142,,,,,,,,,,
9/18/78,104.12,105.03,102.75,103.21,35860000,103.21,-0.009324453,-0.000856164,-0.007821553,-0.008739915,-0.038348083,,,,,,,,,,
9/15/78,105.1,105.12,103.56,104.12,37290000,104.12,-0.011660711,-0.014068655,-0.011549108,-0.009324453,-0.002941176,,,,,,,,,,
9/14/78,106.34,106.62,104.77,105.1,37400000,105.1,-0.006075334,-0.011404729,-0.010390101,-0.011660711,-0.137055838,,,,,,,,,,
9/13/78,106.99,107.85,105.87,106.34,43340000,106.34,9.35E-05,0.003442501,-0.001414827,-0.006075334,0.259883721,,,,,,,,,,
9/12/78,106.98,107.48,106.02,106.99,34400000,106.99,0.001779193,-0.005275335,-0.003758692,9.35E-05,-0.132845979,,,,,,,,,,
9/11/78,106.79,108.05,106.42,106.98,39670000,106.98,0.012227488,0.008023136,0.008720379,0.001779193,-0.059283851,,,,,,,,,,
9/8/78,105.5,107.19,105.5,106.79,42170000,106.79,0.001138736,0.006573387,0.007063765,0.012995637,0.046142396,,,,,,,,,,
9/7/78,105.38,106.49,104.76,105.42,40310000,105.42,0.008324562,0.002825125,0.002392116,0.000379579,-0.053755869,,,,,,,,,,
9/6/78,104.51,106.19,104.51,105.38,42600000,105.38,0.008005401,0.012973385,0.011615526,0.008517561,0.324215107,,,,,,,,,,
9/5/78,103.68,104.83,103.31,104.49,32170000,104.49,0.003775777,0.005370672,0.005645868,0.0078125,-0.082691759,,,,,,,,,,
9/1/78,103.29,104.27,102.73,103.68,35070000,103.68,-0.002028986,0.002114368,0.000974374,0.003775777,0.036041359,,,,,,,,,,
8/31/78,103.5,104.05,102.63,103.29,33850000,103.29,0.001063933,-0.002014195,-0.000681597,-0.002028986,-0.103311258,,,,,,,,,,
8/30/78,103.39,104.26,102.7,103.5,37750000,103.5,-0.005482878,-0.000766724,-0.002137583,0.001063933,0.117525163,,,,,,,,,,
